id_contrato;data_concessao;id_cliente;cliente_nome;estado;regiao;canal_origem;tipo_credito;valor_emprestimo;taxa_juros_anual;prazo_meses;score_credito;faixa_score;renda_mensal;parcela_estimada;comprometimento_renda_pct;dias_atraso;status_contrato;categoria_risco;perda_estimada_npl
CTR-51380;2025-07-31;CLI-10130;Cliente_10130;BA;Nordeste;Correspondente Bancário;Cartão de Crédito rotativo;7317.02;0.6824;24;838;Excelente (750-850);25970.96;566.24;2.18;20;Atraso Curto (1-30d);Risco Moderado (C/D);365.85
CTR-51381;2025-02-11;CLI-10131;Cliente_10131;MG;Sudeste;App Mobile;Cartão de Crédito rotativo;4293.09;0.7864;36;358;Baixo / Alto Risco (<550);17920.69;313.21;1.75;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);3434.47
CTR-51382;2023-12-27;CLI-10132;Cliente_10132;CE;Nordeste;Correspondente Bancário;Financiamento Imobiliário;544968.36;0.1212;72;741;Bom (650-749);12086.62;10688.27;88.43;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);435974.69
CTR-51383;2023-01-23;CLI-10133;Cliente_10133;MG;Sudeste;App Mobile;Cartão de Crédito rotativo;7267.61;0.6311;48;642;Médio (550-649);10610.15;417.91;3.94;90;Atraso Crítico (31-90d);Alto Risco (E/F);1816.9
CTR-51384;2024-04-25;CLI-10134;Cliente_10134;DF;Centro-Oeste;Internet Banking;Financiamento Veicular;101942.51;0.2238;24;579;Médio (550-649);20386.38;5307.74;26.04;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51385;2024-07-09;CLI-10135;Cliente_10135;MG;Sudeste;Correspondente Bancário;Crédito Pessoal;23221.04;0.2445;48;669;Bom (650-749);20546.55;762.84;3.71;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51386;2024-01-02;CLI-10136;Cliente_10136;PE;Nordeste;App Mobile;Cartão de Crédito rotativo;17680.42;0.5589;12;725;Bom (650-749);29191.54;1956.45;6.7;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51387;2024-08-12;CLI-10137;Cliente_10137;DF;Centro-Oeste;Internet Banking;Financiamento Imobiliário;187790.35;0.1233;48;399;Baixo / Alto Risco (<550);15581.14;4975.72;31.93;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);150232.28
CTR-51388;2025-06-03;CLI-10138;Cliente_10138;DF;Centro-Oeste;Correspondente Bancário;Empréstimo Empresarial PJ;384878.27;0.1467;12;495;Baixo / Alto Risco (<550);21969.38;34678.56;157.85;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);307902.62
CTR-51389;2024-10-20;CLI-10139;Cliente_10139;RJ;Sudeste;Agência Física;Crédito Pessoal;31545.39;0.3629;24;754;Excelente (750-850);21591.93;1867.53;8.65;5;Atraso Curto (1-30d);Risco Moderado (C/D);1577.27
CTR-51390;2023-03-03;CLI-10140;Cliente_10140;SP;Sudeste;Agência Física;Empréstimo Empresarial PJ;81427.83;0.177;60;725;Bom (650-749);33624.02;2054.47;6.11;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51391;2025-01-02;CLI-10141;Cliente_10141;PR;Sul;Internet Banking;Crédito Pessoal;33039.11;0.4067;60;843;Excelente (750-850);25849.94;1295.05;5.01;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51392;2023-07-16;CLI-10142;Cliente_10142;GO;Centro-Oeste;Agência Física;Financiamento Imobiliário;573694.36;0.1299;48;320;Baixo / Alto Risco (<550);25663.72;15387.94;59.96;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51393;2024-08-01;CLI-10143;Cliente_10143;SC;Sul;Internet Banking;Financiamento Imobiliário;755649.81;0.1207;360;656;Bom (650-749);23841.1;7813.45;32.77;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51394;2023-09-09;CLI-10144;Cliente_10144;PR;Sul;App Mobile;Financiamento Imobiliário;775167.71;0.0935;36;832;Excelente (750-850);29770.57;24776.59;83.23;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);620134.17
CTR-51395;2024-12-30;CLI-10145;Cliente_10145;RS;Sul;Internet Banking;Financiamento Imobiliário;602335.63;0.1346;36;410;Baixo / Alto Risco (<550);21516.22;20428.78;94.95;15;Atraso Curto (1-30d);Risco Moderado (C/D);30116.78
CTR-51396;2025-03-07;CLI-10146;Cliente_10146;GO;Centro-Oeste;Agência Física;Cartão de Crédito rotativo;5191.96;0.6786;36;532;Baixo / Alto Risco (<550);12170.23;340.62;2.8;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51397;2023-04-30;CLI-10147;Cliente_10147;RS;Sul;App Mobile;Empréstimo Empresarial PJ;447512.26;0.2216;24;800;Excelente (750-850);9511.99;23251.48;244.44;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);358009.81
CTR-51398;2024-10-11;CLI-10148;Cliente_10148;DF;Centro-Oeste;Internet Banking;Financiamento Veicular;173394.2;0.205;36;367;Baixo / Alto Risco (<550);19931.71;6488.21;32.55;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);138715.36
CTR-51399;2024-12-09;CLI-10149;Cliente_10149;RS;Sul;Internet Banking;Financiamento Veicular;61563.35;0.1652;48;705;Bom (650-749);29109.13;1761.16;6.05;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51400;2023-09-02;CLI-10150;Cliente_10150;GO;Centro-Oeste;Correspondente Bancário;Financiamento Imobiliário;167925.32;0.1071;36;505;Baixo / Alto Risco (<550);25526.64;5474.63;21.45;10;Atraso Curto (1-30d);Risco Moderado (C/D);8396.27
CTR-51401;2023-07-31;CLI-10151;Cliente_10151;GO;Centro-Oeste;Correspondente Bancário;Cartão de Crédito rotativo;2706.43;0.6661;60;466;Baixo / Alto Risco (<550);11126.85;156.34;1.41;45;Atraso Crítico (31-90d);Alto Risco (E/F);676.61
CTR-51402;2024-12-07;CLI-10152;Cliente_10152;RS;Sul;App Mobile;Empréstimo Empresarial PJ;198248.9;0.1986;60;792;Excelente (750-850);18793.84;5236.95;27.87;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51403;2025-06-16;CLI-10153;Cliente_10153;ES;Sudeste;Correspondente Bancário;Financiamento Veicular;60792.35;0.2594;24;689;Bom (650-749);8909.05;3273.32;36.74;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51404;2023-03-17;CLI-10154;Cliente_10154;MG;Sudeste;App Mobile;Cartão de Crédito rotativo;15262.0;0.5261;48;611;Médio (550-649);28734.55;766.9;2.67;10;Atraso Curto (1-30d);Risco Moderado (C/D);763.1
CTR-51405;2023-04-12;CLI-10155;Cliente_10155;RJ;Sudeste;Agência Física;Empréstimo Empresarial PJ;107458.21;0.1437;24;555;Médio (550-649);12729.24;5178.18;40.68;10;Atraso Curto (1-30d);Risco Moderado (C/D);5372.91
CTR-51406;2023-04-05;CLI-10156;Cliente_10156;CE;Nordeste;App Mobile;Financiamento Veicular;162683.23;0.1717;36;564;Médio (550-649);28732.81;5813.87;20.23;35;Atraso Crítico (31-90d);Alto Risco (E/F);40670.81
CTR-51407;2024-04-19;CLI-10157;Cliente_10157;CE;Nordeste;Internet Banking;Financiamento Imobiliário;895844.73;0.1092;120;625;Médio (550-649);22743.16;12299.73;54.08;45;Atraso Crítico (31-90d);Alto Risco (E/F);223961.18
CTR-51408;2024-12-09;CLI-10158;Cliente_10158;GO;Centro-Oeste;Correspondente Bancário;Financiamento Veicular;162612.83;0.1524;60;621;Médio (550-649);10879.83;3889.06;35.75;10;Atraso Curto (1-30d);Risco Moderado (C/D);8130.64
CTR-51409;2025-04-30;CLI-10159;Cliente_10159;CE;Nordeste;Correspondente Bancário;Crédito Pessoal;29609.71;0.2496;60;750;Excelente (750-850);26987.18;868.39;3.22;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51410;2024-02-18;CLI-10160;Cliente_10160;BA;Nordeste;Internet Banking;Cartão de Crédito rotativo;19186.0;0.8313;36;541;Baixo / Alto Risco (<550);23747.57;1460.08;6.15;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51411;2025-07-09;CLI-10161;Cliente_10161;SC;Sul;Internet Banking;Financiamento Imobiliário;817703.69;0.1266;48;637;Médio (550-649);4300.92;21799.21;506.85;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);654162.95
CTR-51412;2023-07-09;CLI-10162;Cliente_10162;SP;Sudeste;Agência Física;Empréstimo Empresarial PJ;434067.6;0.1717;24;727;Bom (650-749);28987.47;21496.76;74.16;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);347254.08
CTR-51413;2024-01-25;CLI-10163;Cliente_10163;PE;Nordeste;Agência Física;Cartão de Crédito rotativo;17920.29;0.6933;48;464;Baixo / Alto Risco (<550);31509.48;1110.26;3.52;45;Atraso Crítico (31-90d);Alto Risco (E/F);4480.07
CTR-51414;2023-09-17;CLI-10164;Cliente_10164;DF;Centro-Oeste;Correspondente Bancário;Cartão de Crédito rotativo;10041.32;0.7311;12;508;Baixo / Alto Risco (<550);7707.18;1203.78;15.62;10;Atraso Curto (1-30d);Risco Moderado (C/D);502.07
CTR-51415;2023-05-06;CLI-10165;Cliente_10165;MG;Sudeste;App Mobile;Cartão de Crédito rotativo;18544.6;0.4907;36;609;Médio (550-649);10563.86;992.91;9.4;10;Atraso Curto (1-30d);Risco Moderado (C/D);927.23
CTR-51416;2023-07-25;CLI-10166;Cliente_10166;BA;Nordeste;Agência Física;Empréstimo Empresarial PJ;169501.35;0.2314;24;830;Excelente (750-850);33992.9;8889.13;26.15;5;Atraso Curto (1-30d);Risco Moderado (C/D);8475.07
CTR-51417;2024-09-23;CLI-10167;Cliente_10167;SC;Sul;App Mobile;Empréstimo Empresarial PJ;168452.89;0.1333;48;476;Baixo / Alto Risco (<550);30914.83;4546.81;14.71;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);134762.31
CTR-51418;2023-02-11;CLI-10168;Cliente_10168;PR;Sul;Correspondente Bancário;Financiamento Imobiliário;163635.15;0.1078;120;384;Baixo / Alto Risco (<550);31796.4;2233.74;7.03;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);130908.12
CTR-51419;2023-05-22;CLI-10169;Cliente_10169;SC;Sul;Agência Física;Crédito Pessoal;13418.78;0.2523;48;669;Bom (650-749);22794.44;446.65;1.96;20;Atraso Curto (1-30d);Risco Moderado (C/D);670.94
CTR-51420;2023-02-19;CLI-10170;Cliente_10170;GO;Centro-Oeste;Correspondente Bancário;Empréstimo Empresarial PJ;416186.03;0.2137;48;781;Excelente (750-850);11846.39;12970.46;109.49;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);332948.82
CTR-51421;2023-05-25;CLI-10171;Cliente_10171;RJ;Sudeste;Internet Banking;Financiamento Imobiliário;834820.95;0.0958;60;588;Médio (550-649);14159.75;17565.45;124.05;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);667856.76
CTR-51422;2025-04-10;CLI-10172;Cliente_10172;GO;Centro-Oeste;Agência Física;Crédito Pessoal;33078.81;0.3817;12;589;Médio (550-649);28166.52;3359.14;11.93;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51423;2025-04-21;CLI-10173;Cliente_10173;MG;Sudeste;Correspondente Bancário;Financiamento Imobiliário;337047.15;0.1082;360;551;Médio (550-649);12710.59;3164.02;24.89;10;Atraso Curto (1-30d);Risco Moderado (C/D);16852.36
CTR-51424;2024-03-06;CLI-10174;Cliente_10174;DF;Centro-Oeste;Internet Banking;Cartão de Crédito rotativo;2734.55;0.8396;60;838;Excelente (750-850);19372.01;194.69;1.01;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51425;2024-04-28;CLI-10175;Cliente_10175;MG;Sudeste;Correspondente Bancário;Empréstimo Empresarial PJ;154872.93;0.1533;12;813;Excelente (750-850);34259.85;14002.7;40.87;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51426;2023-02-25;CLI-10176;Cliente_10176;SP;Sudeste;Agência Física;Crédito Pessoal;3757.2;0.3526;24;333;Baixo / Alto Risco (<550);30838.1;220.38;0.71;45;Atraso Crítico (31-90d);Alto Risco (E/F);939.3
CTR-51427;2025-01-26;CLI-10177;Cliente_10177;RJ;Sudeste;Agência Física;Crédito Pessoal;26101.6;0.2956;48;399;Baixo / Alto Risco (<550);18081.13;933.15;5.16;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51428;2024-12-12;CLI-10178;Cliente_10178;RS;Sul;Agência Física;Cartão de Crédito rotativo;6215.81;0.785;24;650;Bom (650-749);33265.52;520.33;1.56;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51429;2023-11-11;CLI-10179;Cliente_10179;RS;Sul;Correspondente Bancário;Crédito Pessoal;31259.24;0.2508;24;575;Médio (550-649);23547.14;1669.61;7.09;10;Atraso Curto (1-30d);Risco Moderado (C/D);1562.96
CTR-51430;2023-06-29;CLI-10180;Cliente_10180;RS;Sul;Correspondente Bancário;Financiamento Imobiliário;711367.78;0.1359;72;620;Médio (550-649);17031.14;14502.54;85.15;15;Atraso Curto (1-30d);Risco Moderado (C/D);35568.39
CTR-51431;2024-11-17;CLI-10181;Cliente_10181;SC;Sul;Internet Banking;Crédito Pessoal;5159.14;0.442;36;777;Excelente (750-850);27396.37;261.01;0.95;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51432;2024-07-14;CLI-10182;Cliente_10182;GO;Centro-Oeste;Correspondente Bancário;Financiamento Veicular;69650.59;0.2416;24;483;Baixo / Alto Risco (<550);4670.97;3688.07;78.96;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);55720.47
CTR-51433;2023-12-05;CLI-10183;Cliente_10183;SC;Sul;App Mobile;Empréstimo Empresarial PJ;189372.5;0.1808;60;437;Baixo / Alto Risco (<550);11857.4;4817.06;40.62;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);151498.0
CTR-51434;2023-12-14;CLI-10184;Cliente_10184;SC;Sul;Internet Banking;Financiamento Veicular;121735.04;0.2711;48;525;Baixo / Alto Risco (<550);33656.48;4180.96;12.42;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51435;2025-04-19;CLI-10185;Cliente_10185;DF;Centro-Oeste;Agência Física;Financiamento Veicular;32934.49;0.171;12;440;Baixo / Alto Risco (<550);28853.84;3005.35;10.42;45;Atraso Crítico (31-90d);Alto Risco (E/F);8233.62
CTR-51436;2023-11-23;CLI-10186;Cliente_10186;GO;Centro-Oeste;Correspondente Bancário;Empréstimo Empresarial PJ;132591.88;0.1294;36;447;Baixo / Alto Risco (<550);25396.14;4463.71;17.58;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51437;2025-05-14;CLI-10187;Cliente_10187;RJ;Sudeste;Correspondente Bancário;Empréstimo Empresarial PJ;146492.67;0.2239;24;529;Baixo / Alto Risco (<550);6019.02;7628.01;126.73;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51438;2024-09-13;CLI-10188;Cliente_10188;BA;Nordeste;Internet Banking;Financiamento Imobiliário;154225.83;0.1349;24;827;Excelente (750-850);20544.98;7367.72;35.86;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51439;2023-03-13;CLI-10189;Cliente_10189;ES;Sudeste;App Mobile;Crédito Pessoal;31717.42;0.3699;36;618;Médio (550-649);16542.52;1470.72;8.89;10;Atraso Curto (1-30d);Risco Moderado (C/D);1585.87
CTR-51440;2024-07-19;CLI-10190;Cliente_10190;PR;Sul;Internet Banking;Financiamento Imobiliário;916737.43;0.1091;72;341;Baixo / Alto Risco (<550);16890.55;17407.02;103.06;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51441;2025-03-20;CLI-10191;Cliente_10191;GO;Centro-Oeste;App Mobile;Financiamento Imobiliário;851612.78;0.1308;12;405;Baixo / Alto Risco (<550);16344.25;76095.7;465.58;15;Atraso Curto (1-30d);Risco Moderado (C/D);42580.64
CTR-51442;2023-09-18;CLI-10192;Cliente_10192;PE;Nordeste;App Mobile;Crédito Pessoal;27925.31;0.2517;36;505;Baixo / Alto Risco (<550);6112.03;1112.82;18.21;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51443;2025-04-27;CLI-10193;Cliente_10193;GO;Centro-Oeste;Internet Banking;Financiamento Veicular;124918.52;0.2284;24;816;Excelente (750-850);32442.3;6532.48;20.14;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51444;2024-12-16;CLI-10194;Cliente_10194;PE;Nordeste;Agência Física;Financiamento Veicular;68699.45;0.1501;24;595;Médio (550-649);28870.25;3331.33;11.54;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51445;2024-10-09;CLI-10195;Cliente_10195;BA;Nordeste;Agência Física;Cartão de Crédito rotativo;13855.56;0.7278;12;368;Baixo / Alto Risco (<550);15170.91;1658.54;10.93;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);11084.45
CTR-51446;2025-01-12;CLI-10196;Cliente_10196;MG;Sudeste;App Mobile;Crédito Pessoal;4001.36;0.216;36;557;Médio (550-649);29768.62;151.99;0.51;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51447;2023-02-10;CLI-10197;Cliente_10197;SP;Sudeste;Internet Banking;Financiamento Veicular;29749.5;0.2477;24;444;Baixo / Alto Risco (<550);23611.83;1584.35;6.71;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51448;2024-02-02;CLI-10198;Cliente_10198;DF;Centro-Oeste;Internet Banking;Crédito Pessoal;24645.9;0.3506;48;622;Médio (550-649);33318.88;961.38;2.89;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51449;2024-11-25;CLI-10199;Cliente_10199;BA;Nordeste;Agência Física;Empréstimo Empresarial PJ;114695.2;0.125;36;550;Médio (550-649);23951.24;3836.97;16.02;90;Atraso Crítico (31-90d);Alto Risco (E/F);28673.8
CTR-51450;2024-09-14;CLI-10200;Cliente_10200;RJ;Sudeste;Internet Banking;Financiamento Imobiliário;874052.4;0.1129;36;520;Baixo / Alto Risco (<550);7481.72;28735.54;384.08;45;Atraso Crítico (31-90d);Alto Risco (E/F);218513.1
CTR-51451;2023-09-27;CLI-10201;Cliente_10201;BA;Nordeste;App Mobile;Financiamento Veicular;156198.25;0.1635;12;531;Baixo / Alto Risco (<550);13560.23;14197.88;104.7;15;Atraso Curto (1-30d);Risco Moderado (C/D);7809.91
CTR-51452;2024-04-19;CLI-10202;Cliente_10202;PE;Nordeste;App Mobile;Cartão de Crédito rotativo;19706.13;0.757;36;799;Excelente (750-850);33338.7;1397.64;4.19;5;Atraso Curto (1-30d);Risco Moderado (C/D);985.31
CTR-51453;2025-08-17;CLI-10203;Cliente_10203;PE;Nordeste;Internet Banking;Cartão de Crédito rotativo;19750.99;0.53;24;606;Médio (550-649);28136.82;1351.25;4.8;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51454;2023-12-02;CLI-10204;Cliente_10204;MG;Sudeste;Internet Banking;Empréstimo Empresarial PJ;51911.75;0.2467;36;435;Baixo / Alto Risco (<550);24988.01;2054.95;8.22;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51455;2023-01-04;CLI-10205;Cliente_10205;RS;Sul;Agência Física;Crédito Pessoal;31692.32;0.3564;60;434;Baixo / Alto Risco (<550);3403.7;1137.79;33.43;15;Atraso Curto (1-30d);Risco Moderado (C/D);1584.62
CTR-51456;2025-04-14;CLI-10206;Cliente_10206;PE;Nordeste;Agência Física;Cartão de Crédito rotativo;12418.54;0.8311;36;763;Excelente (750-850);29486.74;944.89;3.2;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51457;2025-08-09;CLI-10207;Cliente_10207;CE;Nordeste;Internet Banking;Cartão de Crédito rotativo;10282.31;0.6742;12;667;Bom (650-749);16676.41;1200.91;7.2;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51458;2023-11-04;CLI-10208;Cliente_10208;SC;Sul;Agência Física;Financiamento Imobiliário;264761.75;0.1347;60;476;Baixo / Alto Risco (<550);20604.74;6088.04;29.55;15;Atraso Curto (1-30d);Risco Moderado (C/D);13238.09
CTR-51459;2023-03-26;CLI-10209;Cliente_10209;SP;Sudeste;Correspondente Bancário;Empréstimo Empresarial PJ;253136.87;0.1937;48;544;Baixo / Alto Risco (<550);33836.63;7618.33;22.52;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51460;2025-08-21;CLI-10210;Cliente_10210;PE;Nordeste;App Mobile;Empréstimo Empresarial PJ;241616.29;0.2208;36;340;Baixo / Alto Risco (<550);3296.12;9237.44;280.25;45;Atraso Crítico (31-90d);Alto Risco (E/F);60404.07
CTR-51461;2024-12-21;CLI-10211;Cliente_10211;BA;Nordeste;Agência Física;Empréstimo Empresarial PJ;450695.5;0.1521;24;390;Baixo / Alto Risco (<550);26207.08;21897.71;83.56;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);360556.4
CTR-51462;2024-12-11;CLI-10212;Cliente_10212;BA;Nordeste;App Mobile;Crédito Pessoal;32918.85;0.2411;12;839;Excelente (750-850);23289.62;3114.55;13.37;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51463;2025-01-04;CLI-10213;Cliente_10213;RS;Sul;Correspondente Bancário;Empréstimo Empresarial PJ;114606.87;0.1814;48;326;Baixo / Alto Risco (<550);9292.99;3374.97;36.32;45;Atraso Crítico (31-90d);Alto Risco (E/F);28651.72
CTR-51464;2024-12-22;CLI-10214;Cliente_10214;GO;Centro-Oeste;App Mobile;Financiamento Veicular;170689.38;0.1986;12;395;Baixo / Alto Risco (<550);34772.74;15800.29;45.44;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);136551.5
CTR-51465;2023-10-10;CLI-10215;Cliente_10215;ES;Sudeste;Correspondente Bancário;Financiamento Imobiliário;551521.52;0.1054;360;500;Baixo / Alto Risco (<550);23756.18;5061.48;21.31;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51466;2024-06-17;CLI-10216;Cliente_10216;ES;Sudeste;App Mobile;Cartão de Crédito rotativo;1246.68;0.5492;60;675;Bom (650-749);28455.05;61.23;0.22;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51467;2023-04-26;CLI-10217;Cliente_10217;RJ;Sudeste;App Mobile;Crédito Pessoal;29528.88;0.3825;24;595;Médio (550-649);7469.01;1779.01;23.82;90;Atraso Crítico (31-90d);Alto Risco (E/F);7382.22
CTR-51468;2025-08-06;CLI-10218;Cliente_10218;RJ;Sudeste;Correspondente Bancário;Financiamento Veicular;58327.04;0.229;36;759;Excelente (750-850);18932.79;2254.78;11.91;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51469;2025-07-05;CLI-10219;Cliente_10219;ES;Sudeste;Internet Banking;Empréstimo Empresarial PJ;182138.59;0.226;36;553;Médio (550-649);24680.52;7012.62;28.41;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51470;2024-07-29;CLI-10220;Cliente_10220;PE;Nordeste;Agência Física;Crédito Pessoal;18651.15;0.3921;48;323;Baixo / Alto Risco (<550);28917.86;775.03;2.68;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51471;2023-08-25;CLI-10221;Cliente_10221;ES;Sudeste;Internet Banking;Financiamento Imobiliário;753754.1;0.1097;120;398;Baixo / Alto Risco (<550);17334.94;10370.17;59.82;45;Atraso Crítico (31-90d);Alto Risco (E/F);188438.52
CTR-51472;2024-09-29;CLI-10222;Cliente_10222;PE;Nordeste;Agência Física;Financiamento Veicular;140793.75;0.1993;36;622;Médio (550-649);23704.65;5227.38;22.05;10;Atraso Curto (1-30d);Risco Moderado (C/D);7039.69
CTR-51473;2025-04-05;CLI-10223;Cliente_10223;MG;Sudeste;App Mobile;Empréstimo Empresarial PJ;154478.83;0.2003;60;383;Baixo / Alto Risco (<550);10810.42;4095.32;37.88;45;Atraso Crítico (31-90d);Alto Risco (E/F);38619.71
CTR-51474;2024-01-20;CLI-10224;Cliente_10224;BA;Nordeste;Internet Banking;Empréstimo Empresarial PJ;429772.71;0.2051;12;589;Médio (550-649);9541.54;39916.76;418.35;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);343818.17
CTR-51475;2025-08-24;CLI-10225;Cliente_10225;PE;Nordeste;Correspondente Bancário;Cartão de Crédito rotativo;10711.6;0.668;60;646;Médio (550-649);24612.47;620.32;2.52;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51476;2025-01-06;CLI-10226;Cliente_10226;GO;Centro-Oeste;Agência Física;Cartão de Crédito rotativo;15101.68;0.4537;36;625;Médio (550-649);11607.43;774.61;6.67;90;Atraso Crítico (31-90d);Alto Risco (E/F);3775.42
CTR-51477;2025-08-15;CLI-10227;Cliente_10227;GO;Centro-Oeste;Correspondente Bancário;Empréstimo Empresarial PJ;327282.23;0.1362;24;584;Médio (550-649);10053.57;15655.07;155.72;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51478;2023-07-07;CLI-10228;Cliente_10228;RS;Sul;Internet Banking;Empréstimo Empresarial PJ;255633.71;0.2151;36;779;Excelente (750-850);10396.75;9698.09;93.28;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);204506.97
CTR-51479;2023-03-28;CLI-10229;Cliente_10229;PR;Sul;App Mobile;Financiamento Veicular;162989.84;0.2382;48;335;Baixo / Alto Risco (<550);28762.66;5297.56;18.42;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51480;2024-02-13;CLI-10230;Cliente_10230;PR;Sul;Agência Física;Cartão de Crédito rotativo;16808.81;0.6665;12;584;Médio (550-649);7602.7;1956.19;25.73;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51481;2023-01-07;CLI-10231;Cliente_10231;RJ;Sudeste;Internet Banking;Empréstimo Empresarial PJ;94982.05;0.1773;60;655;Bom (650-749);22840.49;2397.99;10.5;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51482;2024-06-27;CLI-10232;Cliente_10232;RJ;Sudeste;Correspondente Bancário;Empréstimo Empresarial PJ;487044.75;0.2344;12;665;Bom (650-749);6815.4;45922.86;673.81;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51483;2025-01-20;CLI-10233;Cliente_10233;CE;Nordeste;App Mobile;Crédito Pessoal;16142.98;0.1848;60;836;Excelente (750-850);24376.65;414.15;1.7;0;Em Dia;Baixo Risco (A/B);0.0
CTR-51484;2023-09-06;CLI-10234;Cliente_10234;MG;Sudeste;Agência Física;Financiamento Imobiliário;567925.23;0.1039;360;812;Excelente (750-850);6997.13;5148.39;73.58;0;Em Dia;Baixo Risco (A/B);0.0
