ID_Contrato;Data_Concessao;Cliente_Nome;Estado;Canal_Origem;Tipo_Credito;Valor_Emprestimo_Bruto;Taxa_Juros_Anual;Prazo_Meses;Score_Credito;Renda_Mensal;Dias_Atraso;Status_Contrato
CTR-51299;2024-09-12;Cliente_10049;MG;Agência Física;Financiamento Imobiliário;320181,16;0,0966;120;686;19216,69;20;Atraso Curto (1-30d)
CTR-51300;2024-08-15;Cliente_10050;RJ;Internet Banking;Financiamento Imobiliário;167852,15;0,1047;72;673;34219,47;0;Em Dia
CTR-51301;2023-05-28;Cliente_10051;es;Internet Banking;Financiamento Veicular;174003,01;0,2779;48;467;27601,14;95;Inadimplente / NPL (>90d)
CTR-51302;2024-05-04;Cliente_10052;DF;App Mobile;Cartão de Credito rotativo;3784,25;0,6781;12;781;8099,33;0;Em Dia
CTR-51303;14/04/2025;Cliente_10053;CE;Correspondente Bancário;Empréstimo Empresarial PJ;172748,29;0,2433;24;544;34167,32;10;Atraso Curto (1-30d)
CTR-51304;16/11/2024;Cliente_10054;ce;Correspondente Bancário;Cartão de Credito rotativo;15662,54;0,4705;24;530;20126,31;90;Atraso Crítico (31-90d)
CTR-51305;26/04/2023;Cliente_10055;ES;App Mobile;Credito Pessoal;32438,35;0,186;48;817;26570,63;0;Em Dia
CTR-51306;2024-11-22;Cliente_10056;SC;App Mobile;Credito Pessoal;22367,03;0,3079;36;602;33851,83;0;Em Dia
CTR-51307;2023-03-24;Cliente_10057;SC;Internet Banking;Cartão de Credito rotativo;10569,97;0,8403;12;701;6349,98;0;Em Dia
CTR-51308;2025-06-05;Cliente_10058;RJ;Correspondente Bancário;Financiamento Imobiliário;777673,16;0,131;36;842;7566,45;0;Em Dia
CTR-51309;29/03/2023;Cliente_10059;SP;App Mobile;crédito pessoal;32568,01;0,2813;36;809;7780,07;0;Em Dia
CTR-51310;25/05/2025;Cliente_10060;RS;App Mobile;Financiamento Imobiliário;931276,83;0,1251;360;774;7883,57;0;Em Dia
CTR-51311;22/10/2023;Cliente_10061;RS;Correspondente Bancário;Empréstimo Empresarial PJ;374089,81;0,1468;60;340;3217,1;15;Atraso Curto (1-30d)
CTR-51312;08/02/2024;Cliente_10062;rs;App Mobile;Financiamento Imobiliário;912955,0;0,0852;72;697;29441,07;0;Em Dia
CTR-51313;25/07/2023;Cliente_10063; ES ;Correspondente Bancário;Empréstimo Empresarial PJ;470840,58;0,1899;12;333;30845,18;45;Atraso Crítico (31-90d)
CTR-51314;2024-06-25;Cliente_10064;BA;Agência Física;Financiamento Imobiliário;550836,74;0,0959;12;527;15122,96;15;Atraso Curto (1-30d)
CTR-51315;05/01/2024;Cliente_10065;ES;App Mobile;Financiamento Veicular;32304,11;0,2095;12;724;9411,13;0;Em Dia
CTR-51316;2023-12-01;Cliente_10066;DF;App Mobile;Empréstimo Empresarial PJ;154861,04;0,1713;60;460;34050,41;15;Atraso Curto (1-30d)
CTR-51317;2024-12-07;Cliente_10067;ES;Internet Banking;Financiamento Veicular;27571,82;0,1404;12;561;3102,19;120;Inadimplente / NPL (>90d)
CTR-51318;14/11/2024;Cliente_10068;RS;Internet Banking;Credito Pessoal;21174,73;0,2203;12;662;16420,52;0;Em Dia
CTR-51319;10/05/2025;Cliente_10069;PE;Correspondente Bancário;Cartão de Credito rotativo;19957,03;0,5291;48;322;18241,39;95;Inadimplente / NPL (>90d)
CTR-51320;2023-10-31;Cliente_10070; PE ;Correspondente Bancário;crédito pessoal;18395,57;0,3504;48;492;17356,91;45;Atraso Crítico (31-90d)
CTR-51321;24/01/2025;Cliente_10071;RS;Internet Banking;Credito Pessoal;19672,55;0,1926;36;508;5916,48;90;Atraso Crítico (31-90d)
CTR-51322;2024-12-16;Cliente_10072;SP;Correspondente Bancário;crédito pessoal;27998,97;0,2108;48;566;9476,89;0;Em Dia
CTR-51323;23/08/2024;Cliente_10073;PE;App Mobile;Financiamento Veicular;57116,1;0,1914;24;378;7681,67;120;Inadimplente / NPL (>90d)
CTR-51324;2025-01-30;Cliente_10074;ES;Internet Banking;Financiamento Veicular;75325,19;0,2369;24;437;19032,58;15;Atraso Curto (1-30d)
CTR-51325;2023-12-10;Cliente_10075;MG;Agência Física;Credito Pessoal;33366,09;0,3227;36;655;27864,25;20;Atraso Curto (1-30d)
CTR-51326;2024-12-30;Cliente_10076;RS;Agência Física;Financiamento Imobiliário;336139,49;0,1263;72;394;33029,92;95;Inadimplente / NPL (>90d)
CTR-51327;2024-08-19;Cliente_10077;BA;Correspondente Bancário;Credito Pessoal;29180,67;0,2297;36;506;23193,79;0;Em Dia
CTR-51328;2023-02-06;Cliente_10078;ES;Correspondente Bancário;Cartão de Credito rotativo;10066,27;0,6686;60;509;28647,66;0;Em Dia
CTR-51329;2024-03-22;Cliente_10079;SC;App Mobile;Financiamento Veicular;123800,01;0,145;36;351;30730,71;95;Inadimplente / NPL (>90d)
CTR-51330;11/05/2023;Cliente_10080;CE;App Mobile;Empréstimo Empresarial PJ;466874,35;0,1636;60;504;10549,46;15;Atraso Curto (1-30d)
CTR-51331;2025-04-22;Cliente_10081;DF;Correspondente Bancário;Cartão de Credito rotativo;18368,96;0,5167;12;343;13604,94;95;Inadimplente / NPL (>90d)
CTR-51332;21/04/2024;Cliente_10082;ba;Correspondente Bancário;Credito Pessoal;4314,96;0,2208;24;807;8985,91;20;Atraso Curto (1-30d)
CTR-51333;2024-02-09;Cliente_10083;BA;Agência Física;Credito Pessoal;13109,46;0,4015;12;350;28377,67;95;Inadimplente / NPL (>90d)
CTR-51334;2025-06-14;Cliente_10084;RJ;App Mobile;Credito Pessoal;21290,18;0,188;60;378;10749,83;120;Inadimplente / NPL (>90d)
CTR-51335;2025-01-17;Cliente_10085;SC;App Mobile;Financiamento Imobiliário;668769,94;0,0959;12;811;12889,99;0;Em Dia
CTR-51336;15/09/2023;Cliente_10086;GO;Agência Física;crédito pessoal;13108,9;0,2439;36;794;6355,12;0;Em Dia
CTR-51337;22/04/2024;Cliente_10087;SP;Agência Física;financiamento imobiliário;303480,5;0,096;360;790;22490,24;0;Em Dia
CTR-51338;03/04/2025;Cliente_10088;SP;Agência Física;Financiamento Imobiliário;642840,16;0,0909;24;438;33223,68;120;Inadimplente / NPL (>90d)
CTR-51339;2024-10-29;Cliente_10089;BA;Internet Banking;Empréstimo Empresarial PJ;273277,02;0,1568;60;514;14116,94;95;Inadimplente / NPL (>90d)
CTR-51340;2024-02-16;Cliente_10090;GO;Internet Banking;Empréstimo Empresarial PJ;434760,37;0,175;48;363;5238,67;45;Atraso Crítico (31-90d)
CTR-51341;06/06/2025;Cliente_10091;BA;Internet Banking;Cartão de Credito rotativo;11683,04;0,7352;36;612;28663,38;90;Atraso Crítico (31-90d)
CTR-51342;04/01/2025;Cliente_10092;RS;App Mobile;Financiamento Veicular;132583,64;0,2724;12;511;27722,33;15;Atraso Curto (1-30d)
CTR-51343;2025-05-14;Cliente_10093;MG;Agência Física;Financiamento Veicular;176786,51;0,2022;60;423;27691,7;0;Em Dia
CTR-51344;03/05/2024;Cliente_10094;SC;Correspondente Bancário;Credito Pessoal;21014,44;0,4417;48;430;18940,4;0;Em Dia
CTR-51345;30/08/2023;Cliente_10095;SP;App Mobile;Credito Pessoal;24581,04;0,4302;12;520;5439,57;45;Atraso Crítico (31-90d)
CTR-51346;2024-02-20;Cliente_10096;BA;Correspondente Bancário;Financiamento Imobiliário;546013,98;0,1255;120;539;16497,97;0;Em Dia
CTR-51347;21/09/2024;Cliente_10097;SC;Internet Banking;Empréstimo Empresarial PJ;169882,62;0,2044;12;529;32556,68;45;Atraso Crítico (31-90d)
CTR-51348;2024-12-07;Cliente_10098;GO;Internet Banking;Credito Pessoal;26023,2;0,2285;48;392;24132,61;0;Em Dia
CTR-51349;29/01/2024;Cliente_10099;PR;Correspondente Bancário;Credito Pessoal;34305,44;0,3731;60;841;28001,25;0;Em Dia
CTR-51350;2024-01-28;Cliente_10100;BA;Agência Física;Empréstimo Empresarial PJ;285567,72;0,1848;60;382;25389,34;15;Atraso Curto (1-30d)
CTR-51351;03/03/2023;Cliente_10101;RJ;Internet Banking;Empréstimo Empresarial PJ;276018,51;0,1558;48;472;9604,62;95;Inadimplente / NPL (>90d)
CTR-51352;2025-05-03;Cliente_10102;ES;Agência Física;Credito Pessoal;8569,44;0,1827;12;351;21833,8;45;Atraso Crítico (31-90d)
CTR-51353;25/02/2025;Cliente_10103;CE;Internet Banking;crédito pessoal;19815,99;0,1944;36;417;13043,69;45;Atraso Crítico (31-90d)
CTR-51354;01/06/2025;Cliente_10104;go;Correspondente Bancário;empréstimo empresarial pj;268759,75;0,2486;24;473;23320,36;45;Atraso Crítico (31-90d)
CTR-51355;2025-02-17;Cliente_10105;SC;Agência Física;Financiamento Veicular;87474,58;0,2608;60;705;16913,25;0;Em Dia
CTR-51356;13/11/2024;Cliente_10106;sc;App Mobile;Empréstimo Empresarial PJ;220729,92;0,1846;24;594;31726,1;0;Em Dia
CTR-51357;04/04/2025;Cliente_10107;ES;App Mobile;Financiamento Imobiliário;393050,25;0,1262;24;346;17777,87;0;Em Dia
CTR-51358;12/05/2024;Cliente_10108;BA;App Mobile;Financiamento Imobiliário;236267,89;0,1293;24;355;21320,75;15;Atraso Curto (1-30d)
CTR-51359;12/11/2024;Cliente_10109;PR;App Mobile;empréstimo empresarial pj;134129,93;0,1917;48;378;13164,65;0;Em Dia
CTR-51360;14/08/2024;Cliente_10110;BA;App Mobile;Credito Pessoal;5813,21;0,3526;12;524;31629,31;90;Atraso Crítico (31-90d)
CTR-51361;19/12/2023;Cliente_10111;RS;Correspondente Bancário;Cartão de Credito rotativo;17215,02;0,5653;36;581;21985,28;10;Atraso Curto (1-30d)
CTR-51362;20/10/2024;Cliente_10112;SC;Correspondente Bancário;Credito Pessoal;29796,53;0,3694;24;516;15588,28;10;Atraso Curto (1-30d)
CTR-51363;2024-12-28;Cliente_10113;SP;Agência Física;Financiamento Veicular;135779,87;0,2656;48;789;34572,16;0;Em Dia
CTR-51364;2023-03-01;Cliente_10114;sp;Agência Física;empréstimo empresarial pj;121661,56;0,1797;12;705;10210,22;15;Atraso Curto (1-30d)
CTR-51365;2023-12-03;Cliente_10115;PE;App Mobile;Cartão de Credito rotativo;17994,58;0,6385;36;405;10662,91;15;Atraso Curto (1-30d)
CTR-51366;2025-06-03;Cliente_10116;SC;App Mobile;Cartão de Credito rotativo;3594,17;0,8334;12;464;15902,87;95;Inadimplente / NPL (>90d)
CTR-51367;2025-03-30;Cliente_10117;pr;Agência Física;Empréstimo Empresarial PJ;252522,9;0,2302;60;459;19429,1;120;Inadimplente / NPL (>90d)
CTR-51368;2025-04-05;Cliente_10118;CE;Correspondente Bancário;Credito Pessoal;33478,46;0,3071;60;556;17732,0;10;Atraso Curto (1-30d)
CTR-51369;17/08/2025;Cliente_10119;ES;App Mobile;Empréstimo Empresarial PJ;407558,57;0,1728;12;347;15563,6;15;Atraso Curto (1-30d)
CTR-51370;2025-03-29;Cliente_10120;ES;Agência Física;Cartão de Credito rotativo;7438,36;0,6652;12;743;30856,14;5;Atraso Curto (1-30d)
CTR-51371;09/02/2025;Cliente_10121;GO;App Mobile;Empréstimo Empresarial PJ;366103,28;0,1402;36;510;26888,33;15;Atraso Curto (1-30d)
CTR-51372;22/06/2024;Cliente_10122;DF;App Mobile;Empréstimo Empresarial PJ;101670,81;0,1536;48;833;10002,72;0;Em Dia
CTR-51373;10/11/2024;Cliente_10123;PR;App Mobile;Empréstimo Empresarial PJ;246590,35;0,1833;48;728;13331,87;15;Atraso Curto (1-30d)
CTR-51374;2023-02-14;Cliente_10124;SC;Correspondente Bancário;Financiamento Imobiliário;814140,18;0,1143;24;789;8264,11;15;Atraso Curto (1-30d)
CTR-51375;2024-10-17;Cliente_10125; PR ;App Mobile;Credito Pessoal;30551,06;0,2265;36;425;15367,86;45;Atraso Crítico (31-90d)
CTR-51376;31/12/2023;Cliente_10126;PE;Internet Banking;Cartão de Credito rotativo;5302,79;0,8409;36;805;21459,4;0;Em Dia
CTR-51377;2024-10-25;Cliente_10127;CE;Internet Banking;crédito pessoal;24568,19;0,1988;48;545;13533,3;0;Em Dia
CTR-51378;12/06/2023;Cliente_10128;GO;Correspondente Bancário;Credito Pessoal;14427,05;0,4298;48;323;8431,99;15;Atraso Curto (1-30d)
CTR-51379;30/08/2025;Cliente_10129;SP;Agência Física;Cartão de Credito rotativo;1310,04;0,5795;48;552;11985,7;0;Em Dia
CTR-51380;31/07/2025;Cliente_10130;ba;Correspondente Bancário;Cartão de Credito rotativo;7317,02;0,6824;24;838;25970,96;20;Atraso Curto (1-30d)
CTR-51381;11/02/2025;Cliente_10131;MG;App Mobile;Cartão de Credito rotativo;4293,09;0,7864;36;358;17920,69;95;Inadimplente / NPL (>90d)
CTR-51382;27/12/2023;Cliente_10132; CE ;Correspondente Bancário;Financiamento Imobiliário;544968,36;0,1212;72;741;12086,62;95;Inadimplente / NPL (>90d)
CTR-51383;23/01/2023;Cliente_10133;MG;App Mobile;Cartão de Credito rotativo;7267,61;0,6311;48;642;10610,15;90;Atraso Crítico (31-90d)
CTR-51384;25/04/2024;Cliente_10134; DF ;Internet Banking;Financiamento Veicular;101942,51;0,2238;24;579;20386,38;0;Em Dia
CTR-51385;2024-07-09;Cliente_10135;MG;Correspondente Bancário;crédito pessoal;23221,04;0,2445;48;669;20546,55;0;Em Dia
CTR-51386;02/01/2024;Cliente_10136;pe;App Mobile;cartão de crédito rotativo;17680,42;0,5589;12;725;29191,54;0;Em Dia
CTR-51387;2024-08-12;Cliente_10137;DF;Internet Banking;financiamento imobiliário;187790,35;0,1233;48;399;15581,14;95;Inadimplente / NPL (>90d)
CTR-51388;03/06/2025;Cliente_10138;DF;Correspondente Bancário;Empréstimo Empresarial PJ;384878,27;0,1467;12;495;21969,38;95;Inadimplente / NPL (>90d)
CTR-51389;2024-10-20;Cliente_10139;RJ;Agência Física;Credito Pessoal;31545,39;0,3629;24;754;21591,93;5;Atraso Curto (1-30d)
CTR-51390;2023-03-03;Cliente_10140;SP;Agência Física;Empréstimo Empresarial PJ;81427,83;0,177;60;725;33624,02;0;Em Dia
CTR-51391;02/01/2025;Cliente_10141;PR;Internet Banking;Credito Pessoal;33039,11;0,4067;60;843;25849,94;0;Em Dia
CTR-51392;2023-07-16;Cliente_10142;GO;Agência Física;Financiamento Imobiliário;573694,36;0,1299;48;320;25663,72;0;Em Dia
CTR-51393;01/08/2024;Cliente_10143;sc;Internet Banking;Financiamento Imobiliário;755649,81;0,1207;360;656;23841,1;0;Em Dia
CTR-51394;2023-09-09;Cliente_10144;pr;App Mobile;Financiamento Imobiliário;775167,71;0,0935;36;832;29770,57;95;Inadimplente / NPL (>90d)
CTR-51395;30/12/2024;Cliente_10145;RS;Internet Banking;Financiamento Imobiliário;602335,63;0,1346;36;410;21516,22;15;Atraso Curto (1-30d)
CTR-51396;07/03/2025;Cliente_10146;GO;Agência Física;Cartão de Credito rotativo;5191,96;0,6786;36;532;12170,23;0;Em Dia
CTR-51397;30/04/2023;Cliente_10147;RS;App Mobile;Empréstimo Empresarial PJ;447512,26;0,2216;24;800;9511,99;120;Inadimplente / NPL (>90d)
CTR-51398;11/10/2024;Cliente_10148;DF;Internet Banking;financiamento veicular;173394,2;0,205;36;367;19931,71;120;Inadimplente / NPL (>90d)
CTR-51399;09/12/2024;Cliente_10149;RS;Internet Banking;Financiamento Veicular;61563,35;0,1652;48;705;29109,13;0;Em Dia
CTR-51400;02/09/2023;Cliente_10150; GO ;Correspondente Bancário;financiamento imobiliário;167925,32;0,1071;36;505;25526,64;10;Atraso Curto (1-30d)
CTR-51401;31/07/2023;Cliente_10151;GO;Correspondente Bancário;Cartão de Credito rotativo;2706,43;0,6661;60;466;11126,85;45;Atraso Crítico (31-90d)
CTR-51402;07/12/2024;Cliente_10152;RS;App Mobile;empréstimo empresarial pj;198248,9;0,1986;60;792;18793,84;0;Em Dia
CTR-51403;16/06/2025;Cliente_10153;ES;Correspondente Bancário;Financiamento Veicular;60792,35;0,2594;24;689;8909,05;0;Em Dia
CTR-51404;2023-03-17;Cliente_10154;MG;App Mobile;Cartão de Credito rotativo;15262,0;0,5261;48;611;28734,55;10;Atraso Curto (1-30d)
CTR-51405;2023-04-12;Cliente_10155;RJ;Agência Física;Empréstimo Empresarial PJ;107458,21;0,1437;24;555;12729,24;10;Atraso Curto (1-30d)
CTR-51406;05/04/2023;Cliente_10156;CE;App Mobile;Financiamento Veicular;162683,23;0,1717;36;564;28732,81;35;Atraso Crítico (31-90d)
CTR-51407;19/04/2024;Cliente_10157;CE;Internet Banking;Financiamento Imobiliário;895844,73;0,1092;120;625;22743,16;45;Atraso Crítico (31-90d)
CTR-51408;2024-12-09;Cliente_10158;GO;Correspondente Bancário;financiamento veicular;162612,83;0,1524;60;621;10879,83;10;Atraso Curto (1-30d)
CTR-51409;2025-04-30;Cliente_10159;CE;Correspondente Bancário;Credito Pessoal;29609,71;0,2496;60;750;26987,18;0;Em Dia
CTR-51410;2024-02-18;Cliente_10160;ba;Internet Banking;cartão de crédito rotativo;19186,0;0,8313;36;541;23747,57;0;Em Dia
CTR-51411;09/07/2025;Cliente_10161;sc;Internet Banking;Financiamento Imobiliário;817703,69;0,1266;48;637;4300,92;95;Inadimplente / NPL (>90d)
CTR-51412;09/07/2023;Cliente_10162;SP;Agência Física;Empréstimo Empresarial PJ;434067,6;0,1717;24;727;28987,47;120;Inadimplente / NPL (>90d)
CTR-51413;25/01/2024;Cliente_10163;pe;Agência Física;Cartão de Credito rotativo;17920,29;0,6933;48;464;31509,48;45;Atraso Crítico (31-90d)
CTR-51414;17/09/2023;Cliente_10164;DF;Correspondente Bancário;Cartão de Credito rotativo;10041,32;0,7311;12;508;7707,18;10;Atraso Curto (1-30d)
CTR-51415;2023-05-06;Cliente_10165; MG ;App Mobile;cartão de crédito rotativo;18544,6;0,4907;36;609;10563,86;10;Atraso Curto (1-30d)
CTR-51416;25/07/2023;Cliente_10166;BA;Agência Física;Empréstimo Empresarial PJ;169501,35;0,2314;24;830;33992,9;5;Atraso Curto (1-30d)
CTR-51417;2024-09-23;Cliente_10167;SC;App Mobile;Empréstimo Empresarial PJ;168452,89;0,1333;48;476;30914,83;95;Inadimplente / NPL (>90d)
CTR-51418;11/02/2023;Cliente_10168;PR;Correspondente Bancário;Financiamento Imobiliário;163635,15;0,1078;120;384;31796,4;95;Inadimplente / NPL (>90d)
CTR-51419;22/05/2023;Cliente_10169;sc;Agência Física;Credito Pessoal;13418,78;0,2523;48;669;22794,44;20;Atraso Curto (1-30d)
CTR-51420;19/02/2023;Cliente_10170;GO;Correspondente Bancário;Empréstimo Empresarial PJ;416186,03;0,2137;48;781;11846,39;120;Inadimplente / NPL (>90d)
CTR-51421;25/05/2023;Cliente_10171;RJ;Internet Banking;Financiamento Imobiliário;834820,95;0,0958;60;588;14159,75;120;Inadimplente / NPL (>90d)
CTR-51422;2025-04-10;Cliente_10172;GO;Agência Física;crédito pessoal;33078,81;0,3817;12;589;28166,52;0;Em Dia
CTR-51423;2025-04-21;Cliente_10173;MG;Correspondente Bancário;Financiamento Imobiliário;337047,15;0,1082;360;551;12710,59;10;Atraso Curto (1-30d)
CTR-51424;06/03/2024;Cliente_10174;DF;Internet Banking;cartão de crédito rotativo;2734,55;0,8396;60;838;19372,01;0;Em Dia
CTR-51425;2024-04-28;Cliente_10175;MG;Correspondente Bancário;Empréstimo Empresarial PJ;154872,93;0,1533;12;813;34259,85;0;Em Dia
CTR-51426;2023-02-25;Cliente_10176;sp;Agência Física;Credito Pessoal;3757,2;0,3526;24;333;30838,1;45;Atraso Crítico (31-90d)
CTR-51427;26/01/2025;Cliente_10177;RJ;Agência Física;Credito Pessoal;26101,6;0,2956;48;399;18081,13;0;Em Dia
CTR-51428;12/12/2024;Cliente_10178;RS;Agência Física;Cartão de Credito rotativo;6215,81;0,785;24;650;33265,52;0;Em Dia
CTR-51429;11/11/2023;Cliente_10179;RS;Correspondente Bancário;Credito Pessoal;31259,24;0,2508;24;575;23547,14;10;Atraso Curto (1-30d)
CTR-51430;2023-06-29;Cliente_10180;RS;Correspondente Bancário;financiamento imobiliário;711367,78;0,1359;72;620;17031,14;15;Atraso Curto (1-30d)
CTR-51431;17/11/2024;Cliente_10181;SC;Internet Banking;Credito Pessoal;5159,14;0,442;36;777;27396,37;0;Em Dia
CTR-51432;2024-07-14;Cliente_10182;go;Correspondente Bancário;Financiamento Veicular;69650,59;0,2416;24;483;4670,97;120;Inadimplente / NPL (>90d)
CTR-51433;2023-12-05;Cliente_10183;SC;App Mobile;empréstimo empresarial pj;189372,5;0,1808;60;437;11857,4;120;Inadimplente / NPL (>90d)
CTR-51434;2023-12-14;Cliente_10184;sc;Internet Banking;Financiamento Veicular;121735,04;0,2711;48;525;33656,48;0;Em Dia
CTR-51435;2025-04-19;Cliente_10185; DF ;Agência Física;Financiamento Veicular;32934,49;0,171;12;440;28853,84;45;Atraso Crítico (31-90d)
CTR-51436;2023-11-23;Cliente_10186;GO;Correspondente Bancário;Empréstimo Empresarial PJ;132591,88;0,1294;36;447;25396,14;0;Em Dia
CTR-51437;14/05/2025;Cliente_10187;RJ;Correspondente Bancário;Empréstimo Empresarial PJ;146492,67;0,2239;24;529;6019,02;0;Em Dia
CTR-51438;13/09/2024;Cliente_10188;BA;Internet Banking;Financiamento Imobiliário;154225,83;0,1349;24;827;20544,98;0;Em Dia
CTR-51439;2023-03-13;Cliente_10189;ES;App Mobile;crédito pessoal;31717,42;0,3699;36;618;16542,52;10;Atraso Curto (1-30d)
CTR-51440;19/07/2024;Cliente_10190;PR;Internet Banking;Financiamento Imobiliário;916737,43;0,1091;72;341;16890,55;0;Em Dia
CTR-51441;20/03/2025;Cliente_10191;GO;App Mobile;Financiamento Imobiliário;851612,78;0,1308;12;405;16344,25;15;Atraso Curto (1-30d)
CTR-51442;2023-09-18;Cliente_10192;PE;App Mobile;Credito Pessoal;27925,31;0,2517;36;505;6112,03;0;Em Dia
CTR-51443;27/04/2025;Cliente_10193;GO;Internet Banking;Financiamento Veicular;124918,52;0,2284;24;816;32442,3;0;Em Dia
CTR-51444;2024-12-16;Cliente_10194;PE;Agência Física;Financiamento Veicular;68699,45;0,1501;24;595;28870,25;0;Em Dia
CTR-51445;2024-10-09;Cliente_10195;BA;Agência Física;Cartão de Credito rotativo;13855,56;0,7278;12;368;15170,91;95;Inadimplente / NPL (>90d)
CTR-51446;12/01/2025;Cliente_10196;MG;App Mobile;Credito Pessoal;4001,36;0,216;36;557;29768,62;0;Em Dia
CTR-51447;2023-02-10;Cliente_10197;SP;Internet Banking;Financiamento Veicular;29749,5;0,2477;24;444;23611,83;0;Em Dia
CTR-51448;02/02/2024;Cliente_10198;df;Internet Banking;Credito Pessoal;24645,9;0,3506;48;622;33318,88;0;Em Dia
CTR-51449;25/11/2024;Cliente_10199;BA;Agência Física;Empréstimo Empresarial PJ;114695,2;0,125;36;550;23951,24;90;Atraso Crítico (31-90d)
CTR-51450;14/09/2024;Cliente_10200;rj;Internet Banking;Financiamento Imobiliário;874052,4;0,1129;36;520;7481,72;45;Atraso Crítico (31-90d)
CTR-51451;27/09/2023;Cliente_10201;BA;App Mobile;financiamento veicular;156198,25;0,1635;12;531;13560,23;15;Atraso Curto (1-30d)
CTR-51452;19/04/2024;Cliente_10202;PE;App Mobile;Cartão de Credito rotativo;19706,13;0,757;36;799;33338,7;5;Atraso Curto (1-30d)
CTR-51453;2025-08-17;Cliente_10203;PE;Internet Banking;cartão de crédito rotativo;19750,99;0,53;24;606;28136,82;0;Em Dia
CTR-51454;2023-12-02;Cliente_10204;MG;Internet Banking;Empréstimo Empresarial PJ;51911,75;0,2467;36;435;24988,01;0;Em Dia
CTR-51455;04/01/2023;Cliente_10205;RS;Agência Física;Credito Pessoal;31692,32;0,3564;60;434;3403,7;15;Atraso Curto (1-30d)
CTR-51456;14/04/2025;Cliente_10206;PE;Agência Física;cartão de crédito rotativo;12418,54;0,8311;36;763;29486,74;0;Em Dia
CTR-51457;2025-08-09;Cliente_10207; CE ;Internet Banking;Cartão de Credito rotativo;10282,31;0,6742;12;667;16676,41;0;Em Dia
CTR-51458;04/11/2023;Cliente_10208;SC;Agência Física;Financiamento Imobiliário;264761,75;0,1347;60;476;20604,74;15;Atraso Curto (1-30d)
CTR-51459;2023-03-26;Cliente_10209;SP;Correspondente Bancário;Empréstimo Empresarial PJ;253136,87;0,1937;48;544;33836,63;0;Em Dia
CTR-51460;2025-08-21;Cliente_10210;PE;App Mobile;empréstimo empresarial pj;241616,29;0,2208;36;340;3296,12;45;Atraso Crítico (31-90d)
